Account_length;Total_day_minutes;Total_day_charge;Total_eve_minutes;Total_eve_charge;Total_intl_minutes;Total_intl_calls;Total_intl_charge;Customer_service_calls;Churn_1;International_planNo;International_planYes;Voice_mail_planNo;Voice_mail_planYes;PrinComp_1;PrinComp_2;PrinComp_3;PrinComp_4;PrinComp_5;PrinComp_6;PrinComp_7;PrinComp_8;PrinComp_9;PrinComp_10;PrinComp_11;PrinComp_12;PrinComp_13;PrinComp_14
121.0;263.1;44.73;279.3;23.74;9.7;4.0;2.62;5.0;0.0;1.0;0.0;0.0;1.0;1.18486;-1.2362984;-2.4668852;-0.60089821;-2.2372442;-1.4199;0.54102;0.46557;2.12525;-0.00037521;6.7812e-05;0.0001852;7.4135e-14;-6.9743e-14
131.0;197.0;33.49;201.0;17.09;11.6;5.0;3.13;1.0;0.0;1.0;0.0;1.0;0.0;0.13261;0.37804;0.5564;-0.9950741;0.2762;0.77615;0.41153;0.31991;0.22418;0.0023745;-0.00086075;-2.2279e-05;-3.0938e-14;1.6376e-13
19.0;201.5;34.26;129.2;10.98;12.9;4.0;3.48;1.0;0.0;1.0;0.0;1.0;0.0;-0.5597261;0.30238;2.55926;-0.99159101;-0.3084991;-0.22783;-1.5015111;-1.32083171;-0.13275384;0.0031484;0.00030209;0.00032627;2.2675e-13;-1.7702e-13
135.0;173.4;29.48;222.0;18.87;13.7;6.0;3.7;1.0;0.0;1.0;0.0;1.0;0.0;-0.2549312;-0.2779702;0.30584;-1.71309625;1.11135;0.76305;0.76237;0.12886;0.24681;-0.00031524;-3.8116e-06;9.441e-05;3.1734e-14;-2.7472e-14
129.0;101.4;17.24;249.1;21.17;7.1;6.0;1.92;1.0;0.0;1.0;0.0;1.0;0.0;-0.770114;1.57364;-1.6429268;0.95997;1.64514;0.61703;0.77162;0.00734;-0.03875647;-0.0021741;0.00064666;8.0582e-05;4.0727e-14;-1.4083e-13
142.0;232.5;39.53;181.8;15.45;10.4;6.0;2.81;4.0;0.0;1.0;0.0;1.0;0.0;0.93521;0.72205;0.96605;-0.59735235;-0.6287217;-0.78379;1.35274;0.41873;1.46921;-0.0012221;0.00047979;0.00030224;1.3865e-13;-1.8313e-13
130.0;174.5;29.67;217.5;18.49;12.2;2.0;3.29;1.0;0.0;1.0;0.0;0.0;1.0;-1.3348434;-1.6883238;-0.9208926;-0.52386867;-1.0298584;0.34385;-0.3464448;1.07614;-0.06674828;0.0042685;-0.00038855;0.00035378;2.0381e-13;-5.5865e-14
92.0;181.4;30.84;164.5;13.98;10.9;4.0;2.94;2.0;0.0;1.0;0.0;1.0;0.0;-0.3403532;0.72776;1.28301;-0.34745154;0.06915;-0.29402;-0.2270404;0.00819;0.36173;0.0032977;0.00040574;9.4152e-05;1.4326e-13;-1.2489e-13
146.0;180.7;30.72;173.7;14.76;10.1;4.0;2.73;2.0;0.0;1.0;0.0;0.0;1.0;-1.2821102;-1.0100726;-0.1540979;0.5227;-1.7465775;-0.10178;0.71777;0.913;0.12955;-0.0021144;0.00079048;2.6825e-06;2.2843e-14;-1.449e-13
152.0;146.8;24.96;285.6;24.28;4.3;2.0;1.16;1.0;1.0;0.0;1.0;0.0;1.0;2.59481;-2.6885106;-3.0082222;4.81278;0.98872;0.11807;-0.2783514;1.55038;-1.57540015;0.001683;-0.00055983;0.00032108;1.2043e-13;6.4546e-16
189.0;227.8;38.73;169.5;14.41;5.6;4.0;1.51;3.0;0.0;1.0;0.0;1.0;0.0;1.06723;2.11544;0.44364;1.19436;-1.2662903;0.07946;1.3684;1.72418;0.96882;0.0024005;-0.00042372;0.00026056;1.2255e-13;-1.0652e-14
95.0;160.3;27.25;202.4;17.2;7.4;3.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.4056894;-0.2555178;-1.3333036;1.35371;-1.5175023;0.76013;-0.6933998;0.11509;-0.69673772;-0.0014195;0.00072031;-0.00013443;-2.4897e-14;-9.117e-14
1.0;175.2;29.78;151.7;12.89;5.3;3.0;1.43;1.0;0.0;1.0;0.0;1.0;0.0;-0.2742997;2.44083;0.72173;1.7279;-0.6786052;-0.29493;-2.0316194;-1.42363323;-0.26337646;0.001138;0.00075016;-0.00035931;-6.0192e-14;-3.8685e-14
141.0;116.9;19.87;276.5;23.5;12.3;2.0;3.32;0.0;0.0;1.0;0.0;0.0;1.0;-1.9412864;-1.8526898;-2.5413861;-0.58807137;0.4197;0.92709;-0.3437145;1.19024;-0.43533054;0.0015115;0.00048363;-0.00028014;-4.2105e-14;-1.3343e-14
111.0;152.2;25.87;137.2;11.66;9.8;3.0;2.65;0.0;0.0;1.0;0.0;1.0;0.0;-1.1177773;1.13446;1.64773;0.38251;0.17883;0.80985;-0.4687245;0.54073;-0.67915925;-0.0032837;0.00037681;-0.00038455;-1.9631e-13;6.3511e-14
143.0;167.8;28.53;211.0;17.94;10.5;6.0;2.84;4.0;1.0;1.0;0.0;1.0;0.0;1.08562;0.45779;-0.1111222;-0.48001739;0.80491;-2.2628;1.74469;0.69012;-0.9533002;-0.0037762;-0.00077788;0.00026265;-3.8654e-14;8.7658e-14
148.0;262.9;44.69;149.5;12.71;8.1;4.0;2.19;1.0;0.0;1.0;0.0;0.0;1.0;0.0291;-0.425503;0.40604;0.76784;-3.480122;0.85389;0.49314;0.83304;-0.05967579;-0.0023214;-0.00043161;-0.00026105;-1.9265e-13;1.7795e-13
143.0;141.8;24.11;167.3;14.22;7.8;3.0;2.11;1.0;0.0;1.0;0.0;0.0;1.0;-1.91348;-0.2977596;-0.5099613;1.63305;-1.4807998;0.29065;0.29406;1.09223;-0.49281471;-0.003105;0.00016937;0.00024209;4.7379e-14;-9.3835e-14
90.0;167.5;28.48;139.1;11.82;13.0;1.0;3.51;1.0;0.0;1.0;0.0;1.0;0.0;-1.0696192;0.2445;2.14956;-0.85261482;0.2976;-0.029751;-1.2486433;0.77781;-0.16130006;0.00039584;0.00062762;0.00028601;1.7873e-13;-2.1454e-13
169.0;147.2;25.02;161.9;13.76;7.2;6.0;1.94;3.0;0.0;1.0;0.0;1.0;0.0;-0.48495;1.72988;0.62379;1.28088;0.16181;-0.36308;1.78184;0.90931;0.59154;0.0044946;0.00023728;-0.00034208;-2.4554e-14;3.9696e-14
53.0;145.1;24.67;233.7;19.86;7.9;5.0;2.13;2.0;0.0;1.0;0.0;1.0;0.0;-0.2076149;1.42852;-0.9635431;0.48889;0.86456;-0.41204;-0.5700395;-1.02758024;0.44006;0.0032527;0.00075684;0.00017496;2.0476e-13;-2.1849e-13
15.0;135.2;22.98;152.5;12.96;8.4;5.0;2.27;2.0;0.0;1.0;0.0;1.0;0.0;-1.0791642;1.54757;1.06405;0.95589;0.36873;-0.94341;-1.0135091;-1.60192648;0.01465;-0.0013969;0.00042798;-0.00035786;-1.4074e-13;3.5922e-14
123.0;124.7;21.2;250.4;21.28;7.8;8.0;2.11;1.0;0.0;1.0;0.0;0.0;1.0;-1.4922475;-0.5574717;-2.5183589;1.18245;-0.4148727;0.56228;1.3469;-0.70251268;-0.23768131;-0.002951;0.00070956;2.8733e-05;8.521e-15;-1.3314e-13
95.0;174.0;29.58;281.1;23.89;9.7;2.0;2.62;0.0;0.0;1.0;0.0;1.0;0.0;0.34972;0.76646;-1.7748929;-0.77091405;1.04596;1.14562;-1.26484;0.34449;0.05174;-0.00068613;0.00062316;-7.8471e-05;5.3112e-15;-9.3475e-14
82.0;265.2;45.08;178.7;15.19;10.7;9.0;2.89;2.0;0.0;1.0;0.0;1.0;0.0;1.30551;0.64378;1.26411;-0.97999627;-1.0662767;0.30468;0.9234;-1.61359257;0.73806;-0.00040672;-0.000186;-0.00033054;-1.5972e-13;1.4217e-13
180.0;143.3;24.36;180.5;15.34;10.1;4.0;2.73;1.0;0.0;1.0;0.0;1.0;0.0;-0.8096806;0.86888;0.5928;0.07599;0.75411;0.79104;0.99666;1.52346;-0.07605964;-0.0021598;0.00046712;-0.00016094;-7.296e-14;-2.997e-14
125.0;113.0;19.21;169.2;14.38;9.2;5.0;2.48;2.0;1.0;1.0;0.0;1.0;0.0;-0.2574992;1.01518;0.49621;0.61926;1.14917;-1.5545;0.99987;0.59842;-2.19715206;0.0045743;0.0003802;-3.9095e-05;1.1306e-13;-8.3927e-14
138.0;211.2;35.9;312.5;26.56;10.7;2.0;2.89;3.0;1.0;0.0;1.0;0.0;1.0;3.54243;-4.6228707;-2.411642;1.94059;0.97626;-0.9598;-0.3299328;1.38457;-0.29859055;-0.00014469;0.00046877;-0.0003243;-9.6506e-14;1.1082e-14
90.0;157.9;26.84;234.0;19.89;12.2;5.0;3.29;2.0;0.0;1.0;0.0;1.0;0.0;-0.2919096;0.1689;-0.2660388;-1.12648561;1.21965;-0.19685;-0.0405204;-0.35041236;0.58612;0.0042828;-2.5193e-05;-0.00025943;-1.7282e-14;6.5842e-14
190.0;182.2;30.97;212.3;18.05;9.3;4.0;2.51;2.0;0.0;1.0;0.0;1.0;0.0;0.25112;0.97323;-0.171119;-0.11823228;0.30368;0.52947;1.20867;1.69161;0.6252;0.0015289;-0.00074967;-0.00033654;-1.6872e-13;2.4514e-13
143.0;141.4;24.04;186.4;15.84;7.7;6.0;2.08;1.0;0.0;1.0;0.0;0.0;1.0;-1.7113467;-0.3521396;-0.9581126;1.54808;-1.271575;0.49515;1.1422;0.25577;-0.42921796;-0.00019034;0.00070712;0.00010119;9.7117e-14;-1.6877e-13
183.0;108.3;18.41;183.6;15.61;13.5;2.0;3.65;0.0;0.0;1.0;0.0;1.0;0.0;-1.7608105;-0.064453;0.90658;-0.93324793;1.74305;1.09747;0.32873;2.10402;-0.54338756;-0.0040477;-0.00057662;-0.00015087;-1.9708e-13;1.7997e-13
58.0;247.2;42.02;303.7;25.81;9.3;2.0;2.51;2.0;1.0;1.0;0.0;1.0;0.0;2.97493;0.59889;-2.2619225;-1.38065218;0.14514;-1.1953;-1.3322271;-0.04487424;-1.05457815;0.0012196;0.00075575;-0.00036354;-6.0136e-14;-3.9019e-14
123.0;166.9;28.37;221.8;18.85;12.8;4.0;3.46;3.0;0.0;1.0;0.0;1.0;0.0;-0.1966708;0.00562;0.13215;-1.29203163;1.02699;-0.63761;0.34351;0.58339;1.00739;-0.0031219;0.00052446;-0.00031362;-1.5117e-13;1.1275e-14
155.0;71.2;12.1;304.4;25.87;8.6;4.0;2.32;0.0;0.0;1.0;0.0;1.0;0.0;-1.0653284;1.01704;-2.8868741;0.22413;2.77776;1.28141;0.37589;0.92274;-0.26426828;0.0024464;0.00073275;-0.00036507;-3.6544e-14;-3.9685e-14
53.0;164.1;27.9;206.0;17.51;11.4;2.0;3.08;1.0;0.0;1.0;0.0;1.0;0.0;-0.4974499;0.52935;0.29532;-0.73912732;0.73399;-0.024742;-1.6164142;-0.23754889;0.06815;-0.0015535;4.0689e-05;0.00015891;3.5398e-14;-5.0287e-14
101.0;154.4;26.25;217.2;18.46;13.9;4.0;3.75;1.0;0.0;1.0;0.0;1.0;0.0;-0.6977696;-0.2608338;0.38061;-1.6179476;1.34673;0.33344;-0.3066439;0.08735;0.13627;0.0033218;0.00033559;9.3645e-05;1.3754e-13;-1.1113e-13
122.0;231.2;39.3;267.8;22.76;8.8;5.0;2.38;1.0;1.0;1.0;0.0;1.0;0.0;2.49309;0.77423;-1.5279509;-0.84762263;0.11402;-0.17015;0.4431;0.27057;-1.6630727;-0.003222;0.00051897;-0.00036828;-1.7682e-13;3.0259e-14
163.0;202.9;34.49;178.6;15.18;12.8;3.0;3.46;5.0;0.0;1.0;0.0;1.0;0.0;0.25047;0.07914;1.27544;-1.18537455;0.0502;-1.5889;1.00945;1.71423;1.79871;-0.0030428;0.00018124;-0.00031549;-1.7893e-13;7.8443e-14
120.0;177.2;30.12;270.4;22.98;14.0;2.0;3.78;2.0;0.0;1.0;0.0;1.0;0.0;0.152;-0.4520675;-0.8384019;-2.17541018;1.41792;-0.00060805;-0.5515828;0.95384;0.89782;0.00044562;0.00068354;-0.00038701;-9.1889e-14;-1.3927e-14
196.0;133.1;22.63;206.5;17.55;10.3;8.0;2.78;1.0;0.0;1.0;0.0;1.0;0.0;-0.714513;0.69432;-0.0078415;-0.08680959;1.23681;1.12275;2.38661;0.70311;-0.01313623;0.0017677;0.00042448;0.00017112;1.4359e-13;-1.4527e-13
147.0;243.4;41.38;273.8;23.27;14.1;8.0;3.81;2.0;0.0;1.0;0.0;0.0;1.0;0.32925;-2.5132773;-1.6803191;-2.05472021;-1.2936534;0.57527;1.62884;-0.29439538;0.87906;-0.0020684;0.00046296;0.00010156;3.6943e-14;-1.126e-13
81.0;168.3;28.61;270.9;23.03;6.7;2.0;1.81;4.0;0.0;1.0;0.0;0.0;1.0;-0.4170213;-0.2442563;-3.0764649;1.17618;-1.2283819;-1.5631;-0.6464337;0.29952;1.22733;-0.00044155;-0.00053607;-9.6121e-05;-9.3953e-14;1.3754e-13
165.0;111.6;18.97;213.3;18.13;16.0;3.0;4.32;0.0;0.0;1.0;0.0;0.0;1.0;-2.7750882;-2.7522274;-0.4489355;-1.40450556;0.44658;0.86425;0.4087;1.44715;-0.6749085;0.00076099;0.00014216;-0.00020459;-5.565e-14;3.3064e-14
115.0;206.2;35.05;176.4;14.99;11.0;7.0;2.97;1.0;0.0;1.0;0.0;1.0;0.0;0.1683;0.60262;1.12021;-0.6703225;-0.1279193;0.7556;0.77606;-0.49187833;0.11963;0.0005656;0.00062002;-0.00036178;-8.4173e-14;-1.0097e-14
90.0;156.7;26.64;236.5;20.1;12.6;6.0;3.4;2.0;0.0;1.0;0.0;0.0;1.0;-1.4150865;-1.8589486;-1.3177738;-0.62968119;-0.4979571;-0.3606;0.37373;-0.66496326;0.29518;0.0025796;0.00041354;4.5209e-05;1.0866e-13;-1.0749e-13
37.0;221.0;37.57;204.5;17.38;6.8;3.0;1.84;4.0;0.0;1.0;0.0;1.0;0.0;1.05488;1.79779;-0.1716723;0.57824;-0.7903304;-1.5513;-1.1381871;-0.68016644;1.41283;-0.0034288;0.0004252;-7.392e-05;-6.7686e-14;-4.3126e-14
76.0;165.7;28.17;257.4;21.88;10.0;4.0;2.7;1.0;0.0;1.0;0.0;1.0;0.0;0.09312;0.74485;-1.1542076;-0.61030351;1.01924;0.40762;-0.7554918;-0.43889753;0.2883;0.00037578;-0.00015346;3.1634e-05;7.8647e-15;1.8436e-14
109.0;154.8;26.32;287.7;24.45;5.9;9.0;1.59;3.0;0.0;1.0;0.0;1.0;0.0;0.72573;1.75323;-2.5359027;0.79288;0.99807;-0.20676;1.53493;-1.13347116;1.10731;0.0034732;0.00072744;0.00026637;2.4451e-13;-2.4258e-13
105.0;125.4;21.32;261.5;22.23;11.4;9.0;3.08;2.0;0.0;1.0;0.0;1.0;0.0;-0.492163;0.28459;-1.1369741;-0.7884671;1.9419;0.0544;1.37185;-1.17842379;0.54629;-0.0011033;-0.00041864;0.00012405;-8.0115e-15;4.8189e-14
74.0;124.8;21.22;133.0;11.31;10.6;7.0;2.86;3.0;0.0;1.0;0.0;1.0;0.0;-1.4224258;0.91828;1.83609;0.43866;0.67596;-1.1968;0.68267;-0.98429359;0.34503;0.002615;-0.00084237;0.00029122;1.0451e-13;6.0346e-14
76.0;179.2;30.46;222.9;18.95;12.4;2.0;3.35;0.0;0.0;1.0;0.0;1.0;0.0;-0.2398617;0.17273;0.08593;-1.35398444;0.79431;0.8255;-1.4856651;0.08479;-0.16024708;-0.0015873;-0.00056578;-0.00035182;-2.2606e-13;2.2916e-13
116.0;245.9;41.8;240.1;20.41;8.9;5.0;2.4;3.0;0.0;1.0;0.0;1.0;0.0;1.62287;1.0104;-0.6334469;-0.61427515;-0.532465;-0.15343;0.38754;0.07625;1.35327;0.0032288;-0.00031077;-0.00025433;-6.158e-14;1.2518e-13
138.0;205.9;35.0;257.1;21.85;12.1;8.0;3.27;0.0;0.0;1.0;0.0;1.0;0.0;0.66517;0.03577;-0.6596906;-1.66044289;0.75622;1.76142;1.12456;-0.50029311;0.1078;-0.0022398;0.00054956;-0.00029173;-1.2131e-13;-4.7126e-15
102.0;186.8;31.76;173.7;14.76;9.7;4.0;2.62;2.0;0.0;1.0;0.0;1.0;0.0;-0.0741772;1.03011;0.88697;-0.02906354;-0.082753;-0.15321;-0.0916943;0.16406;0.41499;-0.00045111;0.00076645;0.00022045;1.4542e-13;-2.1688e-13
164.0;192.1;32.66;249.8;21.23;7.3;3.0;1.97;3.0;0.0;1.0;0.0;1.0;0.0;0.90321;1.45708;-1.3549852;0.27584;0.17762;-0.11103;0.61877;1.49844;1.1922;0.0014254;0.00052618;0.00015393;1.3776e-13;-1.5798e-13
125.0;240.7;40.92;269.4;22.9;10.1;3.0;2.73;0.0;1.0;1.0;0.0;1.0;0.0;2.46101;0.41508;-1.3512972;-1.42735153;0.12601;0.37242;-0.2861394;0.80283;-1.98082992;-0.0024173;-0.00013155;1.8601e-05;-5.5585e-14;3.1758e-14
209.0;255.1;43.37;230.6;19.6;8.5;5.0;2.3;3.0;1.0;1.0;0.0;1.0;0.0;2.85937;0.87817;-0.6322347;-0.58081445;-0.6255951;-0.78712;2.13441;1.96977;-0.87321354;-0.0039476;0.00020043;0.00015075;-5.8466e-15;-6.744e-14
116.0;183.6;31.21;203.8;17.32;6.0;3.0;1.62;2.0;0.0;1.0;0.0;0.0;1.0;-0.7193572;0.1037;-1.5156361;1.73494;-2.0747889;-0.17205;-0.069905;0.58602;0.20027;0.00051077;0.00053151;-0.00019843;-2.5674e-14;-4.3541e-14
189.0;155.2;26.38;195.5;16.62;15.4;6.0;4.16;1.0;0.0;1.0;0.0;0.0;1.0;-1.9699293;-2.6122722;0.06228;-1.34249483;-0.4249193;0.72819;1.78086;1.10467;-0.18202064;-0.00097264;-0.00040542;-0.00033635;-1.9265e-13;1.8972e-13
84.0;203.4;34.58;182.9;15.55;13.8;2.0;3.73;1.0;0.0;1.0;0.0;1.0;0.0;-0.1634601;-0.138143;1.35746;-1.71208393;0.22984;0.24255;-1.1780331;0.32524;0.1885;-0.0033926;-0.00056075;8.5914e-05;-8.4284e-14;9.8982e-14
182.0;279.1;47.45;180.5;15.34;9.5;11.0;2.57;2.0;1.0;1.0;0.0;1.0;0.0;2.81499;0.6805;0.89899;-0.76774502;-1.2006243;-0.11244;3.3403;-0.16000637;-1.43749855;-0.0037829;0.00037136;0.00017195;2.0965e-14;-1.0852e-13
171.0;189.8;32.27;173.7;14.76;10.3;1.0;2.78;0.0;0.0;1.0;0.0;1.0;0.0;-0.2117755;0.8431;0.92611;-0.32876552;-0.0480966;1.36592;-0.2514842;2.08523;-0.29430357;0.0013139;0.00079486;0.00020617;1.7951e-13;-2.2637e-13
90.0;198.5;33.75;266.6;22.66;8.0;7.0;2.16;2.0;0.0;1.0;0.0;1.0;0.0;1.02378;1.22254;-1.5503325;-0.1648606;0.37063;0.26038;0.44443;-0.99073873;0.82854;0.00047657;0.00014732;0.0003369;1.608e-13;-1.37e-13
117.0;158.7;26.98;181.7;15.44;7.7;10.0;2.08;2.0;0.0;1.0;0.0;1.0;0.0;-0.2200042;1.52198;0.33365;0.85199;0.28358;0.19018;1.9332;-1.19609269;0.27548;-0.00016199;0.00072293;2.4747e-05;6.7539e-14;-1.4821e-13
186.0;137.8;23.43;187.7;15.95;8.7;6.0;2.35;1.0;0.0;1.0;0.0;1.0;0.0;-0.6977399;1.22646;0.19605;0.57015;0.76203;0.9571;1.67664;1.07484;-0.09621674;-0.00021543;0.00078981;0.0002224;1.5303e-13;-2.2309e-13
55.0;139.3;23.68;178.3;15.16;8.1;1.0;2.19;3.0;0.0;1.0;0.0;0.0;1.0;-1.8564355;-0.3310614;-0.7163189;1.51407;-1.4066139;-1.5947;-1.3205147;0.18219;0.29911;-0.0023061;-0.00067677;-0.00010518;-1.4924e-13;1.7684e-13
74.0;177.4;30.16;240.3;20.43;12.0;3.0;3.24;0.0;0.0;1.0;0.0;1.0;0.0;-0.0879282;0.23084;-0.3936836;-1.31853956;0.93851;0.91102;-1.2466409;-0.24331658;-0.10338741;0.00030072;-0.00073797;0.00011619;-8.178e-15;1.0637e-13
130.0;115.6;19.65;167.8;14.26;12.6;9.0;3.4;1.0;0.0;1.0;0.0;1.0;0.0;-1.533607;0.20017;1.2713;-0.49991245;1.46031;0.50049;1.74459;-0.67292288;-0.27927952;0.0027272;0.00047632;-0.00019477;1.8356e-14;-4.5014e-14
80.0;51.5;8.76;164.0;13.94;9.5;4.0;2.57;3.0;0.0;1.0;0.0;1.0;0.0;-2.4053297;1.21437;0.62025;1.13217;1.90957;-1.5241;-0.0266902;-0.0450709;0.18121;-0.003935;0.00010773;0.00030386;4.9609e-14;-9.7361e-14
120.0;131.7;22.39;163.1;13.86;10.7;3.0;2.89;1.0;0.0;1.0;0.0;1.0;0.0;-1.2585571;0.81099;1.08544;0.06418;0.82305;0.2278;-0.1734495;0.75739;-0.23045109;-0.00039062;0.00063448;-7.7421e-06;4.1782e-14;-1.1951e-13
84.0;106.5;18.11;225.7;19.18;5.7;3.0;1.54;2.0;0.0;1.0;0.0;0.0;1.0;-1.8784154;0.20098;-2.3508383;2.24803;-0.7231557;-0.65989;-0.4690518;0.05124;-0.05405982;-0.00035726;0.00084312;0.00031992;1.9459e-13;-2.6325e-13
134.0;247.2;42.02;225.5;19.17;6.1;5.0;1.65;2.0;1.0;1.0;0.0;0.0;1.0;1.62842;-0.2564093;-1.9419009;0.97125;-2.6813658;-0.89076;0.97117;0.52137;-1.71476282;-0.0021528;-0.00039974;-0.00031754;-2.1019e-13;1.8872e-13
68.0;158.8;27.0;211.8;18.0;10.3;3.0;2.78;1.0;0.0;1.0;0.0;1.0;0.0;-0.4267133;0.80952;-0.0346118;-0.34456187;0.75034;0.1417;-1.089788;-0.25072706;0.05956;0.0013044;0.00052742;0.00023517;1.6862e-13;-1.8324e-13
119.0;239.1;40.65;243.5;20.7;10.9;3.0;2.94;3.0;1.0;1.0;0.0;1.0;0.0;2.38656;0.26136;-0.6025929;-1.41680473;-0.0272884;-1.5751;0.16429;0.92049;-0.8983826;0.0033416;-0.00041453;0.00019529;1.1622e-13;3.392e-15
166.0;175.8;29.89;253.6;21.56;11.4;5.0;3.08;1.0;0.0;0.0;1.0;0.0;1.0;1.30834;-4.4866045;-0.8298369;2.4347;1.05472;1.53377;0.4697;0.81115;0.78403;-0.0010524;-0.00063531;0.00030424;4.9599e-14;3.3286e-14
90.0;193.3;32.86;263.3;22.38;11.1;4.0;3.0;0.0;0.0;1.0;0.0;0.0;1.0;-0.6433446;-1.5086125;-2.0927855;-0.63165001;-1.027784;1.01292;-0.6409508;-0.3180113;-0.23843878;-0.0023682;0.00010545;-0.0001189;-9.04e-14;2.8512e-14
82.0;137.8;23.43;235.5;20.02;11.0;6.0;2.97;2.0;0.0;1.0;0.0;0.0;1.0;-1.6287716;-1.3837871;-1.6093914;0.08091;-0.4130907;-0.46685;0.28947;-0.80146068;0.18148;0.00070539;-0.00039389;0.00028978;1.01e-13;-1.7451e-14
130.0;263.7;44.83;186.5;15.85;18.3;6.0;4.94;1.0;1.0;1.0;0.0;1.0;0.0;1.70115;-1.7337826;2.058;-3.86586176;0.11267;-0.34352;0.89323;0.26898;-1.74886189;0.0016306;0.00037029;1.5457e-05;7.2258e-14;-8.5537e-14
130.0;252.0;42.84;170.2;14.47;5.7;5.0;1.54;0.0;0.0;1.0;0.0;1.0;0.0;1.22807;2.10927;0.56793;0.87696;-1.5785813;1.6547;0.21098;0.19108;-0.17015388;-0.00063395;-0.00052993;-3.5297e-05;-7.2682e-14;1.1802e-13
155.0;163.1;27.73;291.7;24.79;11.2;3.0;3.02;0.0;0.0;0.0;1.0;1.0;0.0;2.39131;-2.597731;-0.7830899;1.64681;3.36193;2.2236;-0.6144932;1.10443;0.80025;0.0042886;0.00077164;0.00018443;2.3241e-13;-2.297e-13
81.0;324.7;55.2;236.4;20.09;13.1;5.0;3.54;0.0;1.0;1.0;0.0;1.0;0.0;3.41236;-0.3877432;0.26221;-2.87019078;-1.0829664;0.39674;-0.4743648;-0.53709104;-1.77310071;-0.0024848;0.00062432;3.7962e-06;8.7028e-16;-1.1129e-13
75.0;203.3;34.56;228.9;19.46;14.3;3.0;3.86;1.0;0.0;1.0;0.0;1.0;0.0;0.16277;-0.4110331;0.33658;-2.21033258;0.70531;0.34847;-1.0971917;-0.15589368;0.38914;0.0012787;-0.00060283;-0.00011384;-7.0184e-14;1.4739e-13
178.0;175.4;29.82;190.0;16.15;10.5;3.0;2.84;2.0;0.0;1.0;0.0;0.0;1.0;-1.2692773;-1.1811298;-0.5303197;0.30211;-1.4773967;0.0747;0.89852;1.74387;0.2154;-0.0039707;6.6996e-05;8.3633e-05;-4.4548e-14;-2.0005e-14
112.0;266.0;45.22;214.6;18.24;14.2;2.0;3.83;2.0;1.0;1.0;0.0;1.0;0.0;2.26878;-0.5947243;0.70562;-2.61283653;-0.2875348;-1.0976;-0.4151294;1.03626;-1.26316115;0.0041992;0.00014635;-5.1598e-05;8.0529e-14;-3.2857e-14
100.0;78.7;13.38;225.6;19.18;14.0;8.0;3.78;0.0;0.0;1.0;0.0;1.0;0.0;-1.9461643;-0.3029608;-0.0338596;-1.17628966;2.70671;0.82025;0.78845;-1.02628866;-0.56878446;0.00076412;-0.00065162;5.5622e-05;-1.5894e-14;1.0625e-13
104.0;225.9;38.4;162.8;13.84;10.1;4.0;2.73;1.0;0.0;1.0;0.0;1.0;0.0;0.41006;0.92152;1.35123;-0.41336056;-0.7219589;0.59865;-0.2767832;0.11977;0.13945;-0.0024212;-0.00034841;-0.00028092;-1.9625e-13;1.6826e-13
160.0;216.8;36.86;207.3;17.62;5.6;2.0;1.51;1.0;0.0;1.0;0.0;1.0;0.0;0.96431;2.06348;-0.5167864;0.93296;-0.7761482;1.04806;-0.0374455;1.58974;0.28528;0.0021753;0.00010388;0.00024228;1.5447e-13;-1.0674e-13
87.0;58.0;9.86;67.5;5.74;11.5;3.0;3.11;0.0;0.0;1.0;0.0;1.0;0.0;-3.4310368;0.92635;3.27827;0.96601;1.26082;0.00705;-0.5832953;0.27978;-1.38084477;-0.0040237;-0.00031971;-6.9031e-05;-1.4129e-13;1.0392e-13
81.0;173.2;29.44;236.2;20.08;11.8;6.0;3.19;2.0;0.0;1.0;0.0;1.0;0.0;0.02869;0.25866;-0.3111379;-1.1157039;0.9641;-0.12486;0.08682;-0.80001333;0.64226;-0.003194;-0.00050759;-0.00034323;-2.5182e-13;2.2272e-13
28.0;236.8;40.26;167.1;14.2;9.7;3.0;2.62;3.0;0.0;1.0;0.0;1.0;0.0;0.72852;1.07895;1.25018;-0.32950309;-0.9844574;-1.1005;-1.4233336;-0.85543728;0.94951;-0.00065125;0.00056907;0.00022847;1.2799e-13;-1.7996e-13
95.0;237.3;40.34;154.0;13.09;11.2;6.0;3.02;1.0;0.0;1.0;0.0;1.0;0.0;0.48031;0.61585;1.80182;-0.81349394;-0.809773;0.64309;0.16025;-0.57606778;0.14551;0.0041831;-7.518e-05;-0.00010615;3.9562e-14;2.7761e-14
35.0;158.6;26.96;130.4;11.08;6.9;5.0;1.86;2.0;0.0;1.0;0.0;1.0;0.0;-0.7128067;2.00909;1.43433;1.47817;-0.3731606;-0.73559;-0.7039553;-1.24878439;0.00584;0.0032545;0.00064973;-0.00019756;4.3059e-14;-8.0374e-14
134.0;296.0;50.32;226.4;19.24;12.3;10.0;3.32;0.0;1.0;1.0;0.0;1.0;0.0;3.03727;-0.2020452;0.30129;-2.27862945;-0.7171892;0.86684;1.86586;-0.91901877;-1.9448266;0.0015876;0.00057713;-3.8405e-05;6.6484e-14;-1.0857e-13
